gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1,19,14,2,0,0,19,19,121,29,39,39,29,29,29,119,0,0,79,0,0,179,179,179,199,179,139,159,199,139,139,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,153,139,159,0
1,19,29,2,2,1,19,19,121,89,9,49,39,0,9,119,0,0,79,0,0,179,179,179,199,179,139,119,199,119,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,118,139,159,0
1,19,34,2,2,1,19,19,121,69,19,69,19,19,0,119,0,0,79,0,0,179,179,179,199,179,119,139,199,119,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,85,139,139,0
1,19,24,2,2,1,19,19,121,39,39,39,39,19,19,119,0,0,79,0,0,179,179,179,199,179,119,99,199,119,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,82,139,119,0
1,19,14,2,2,1,19,19,121,39,9,49,49,19,29,119,0,0,79,0,0,179,179,179,199,179,119,139,199,139,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,99,139,139,0
1,19,24,2,0,0,19,19,121,19,49,39,49,9,29,119,0,0,79,0,0,179,179,179,199,179,119,159,199,119,139,119,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,136,139,139,0
1,19,19,2,0,0,19,19,121,29,29,49,39,29,19,119,0,0,79,0,0,179,179,179,199,179,139,179,199,119,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,121,139,159,1
1,19,34,2,2,1,19,19,121,18,36,54,36,36,18,119,0,0,79,0,0,179,179,179,199,179,159,159,199,139,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,88,139,179,1
1,19,39,2,4,0,19,19,121,39,19,39,59,19,19,119,0,0,79,0,0,179,179,179,199,179,159,159,199,139,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,102,139,159,1
1,34,14,2,0,0,179,39,23,29,39,39,29,29,29,99,0,59,19,0,19,119,119,159,159,119,139,139,159,159,139,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,124,139,139,1
1,34,29,2,2,1,179,39,23,89,9,49,39,0,9,99,0,59,19,0,19,119,119,159,159,119,139,159,139,99,139,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,172,139,139,1
1,34,34,2,2,1,179,39,23,69,19,69,19,19,0,99,0,59,19,0,19,119,119,159,159,119,139,119,119,119,119,119,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,70,139,119,1
1,34,24,2,2,1,179,39,23,39,39,39,39,19,19,99,0,59,19,0,19,119,119,159,159,119,119,119,139,139,159,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,136,139,119,1
1,34,14,2,2,1,179,39,23,39,9,49,49,19,29,99,0,59,19,0,19,119,119,159,159,119,99,159,139,139,139,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,105,139,119,0
1,34,24,2,0,0,179,39,23,19,49,39,49,9,29,99,0,59,19,0,19,119,119,159,159,119,119,119,159,159,159,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,119,139,119,1
1,34,19,2,0,0,179,39,23,29,29,49,39,29,19,99,0,59,19,0,19,119,119,159,159,119,159,159,159,119,119,119,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,158,139,139,1
1,34,34,2,2,1,179,39,23,18,36,54,36,36,18,99,0,59,19,0,19,119,119,159,159,119,159,139,139,139,159,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,127,139,139,1
1,34,39,2,4,0,179,39,23,39,19,39,59,19,19,99,0,59,19,0,19,119,119,159,159,119,119,119,139,159,139,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,142,139,119,1
1,59,14,2,0,0,19,19,177,29,39,39,29,29,29,69,29,49,19,9,19,139,139,119,159,79,59,119,139,99,159,139,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,133,79,39,0
1,59,29,2,2,1,19,19,177,89,9,49,39,0,9,69,29,49,19,9,19,139,139,119,159,79,99,59,79,59,99,59,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,159,79,79,0
1,59,34,2,2,1,19,19,177,69,19,69,19,19,0,69,29,49,19,9,19,139,139,119,159,79,119,59,99,79,99,79,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,73,79,39,0
1,59,24,2,2,1,19,19,177,39,39,39,39,19,19,69,29,49,19,9,19,139,139,119,159,79,139,119,59,99,119,99,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,134,79,119,1
1,59,14,2,2,1,19,19,177,39,9,49,49,19,29,69,29,49,19,9,19,139,139,119,159,79,39,59,79,79,99,59,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,95,79,59,0
1,59,24,2,0,0,19,19,177,19,49,39,49,9,29,69,29,49,19,9,19,139,139,119,159,79,99,119,159,79,99,79,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,146,79,59,0
1,59,19,2,0,0,19,19,177,29,29,49,39,29,19,69,29,49,19,9,19,139,139,119,159,79,139,119,99,79,79,59,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,130,79,99,0
1,59,34,2,2,1,19,19,177,18,36,54,36,36,18,69,29,49,19,9,19,139,139,119,159,79,119,79,139,99,119,79,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,104,79,79,0
1,59,39,2,4,0,19,19,177,39,19,39,59,19,19,69,29,49,19,9,19,139,139,119,159,79,159,119,139,159,119,99,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,121,79,159,1
1,44,14,2,0,0,159,159,23,29,39,39,29,29,29,66,22,22,22,22,44,119,159,119,159,179,119,139,99,119,159,119,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,149,99,139,0
1,44,29,2,2,1,159,159,23,89,9,49,39,0,9,66,22,22,22,22,44,119,159,119,159,179,139,139,139,139,139,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,106,99,139,1
1,44,34,2,2,1,159,159,23,69,19,69,19,19,0,66,22,22,22,22,44,119,159,119,159,179,79,99,119,79,119,79,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,128,99,99,0
1,44,24,2,2,1,159,159,23,39,39,39,39,19,19,66,22,22,22,22,44,119,159,119,159,179,119,139,159,119,119,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,115,99,139,0
1,44,14,2,2,1,159,159,23,39,9,49,49,19,29,66,22,22,22,22,44,119,159,119,159,179,99,99,119,99,99,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,106,99,119,0
1,44,24,2,0,0,159,159,23,19,49,39,49,9,29,66,22,22,22,22,44,119,159,119,159,179,119,139,159,139,159,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,102,99,139,0
1,44,19,2,0,0,159,159,23,29,29,49,39,29,19,66,22,22,22,22,44,119,159,119,159,179,159,139,119,139,139,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,107,99,139,1
1,44,34,2,2,1,159,159,23,18,36,54,36,36,18,66,22,22,22,22,44,119,159,119,159,179,179,159,159,159,139,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,117,99,139,1
1,44,39,2,4,0,159,159,23,39,19,39,59,19,19,66,22,22,22,22,44,119,159,119,159,179,139,139,139,139,119,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,109,99,139,0
1,29,14,2,0,0,19,19,82,29,39,39,29,29,29,199,0,0,0,0,0,139,139,199,199,199,119,119,119,119,119,119,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,63,119,119,0
1,29,29,2,2,1,19,19,82,89,9,49,39,0,9,199,0,0,0,0,0,139,139,199,199,199,119,99,139,139,179,139,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,139,119,119,0
1,29,34,2,2,1,19,19,82,69,19,69,19,19,0,199,0,0,0,0,0,139,139,199,199,199,99,119,159,99,159,119,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,52,119,99,0
1,29,24,2,2,1,19,19,82,39,39,39,39,19,19,199,0,0,0,0,0,139,139,199,199,199,139,159,159,139,159,139,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,80,119,139,0
1,29,14,2,2,1,19,19,82,39,9,49,49,19,29,199,0,0,0,0,0,139,139,199,199,199,59,199,139,139,199,99,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,94,119,79,0
1,29,24,2,0,0,19,19,82,19,49,39,49,9,29,199,0,0,0,0,0,139,139,199,199,199,139,199,199,119,199,139,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,143,119,119,0
1,29,19,2,0,0,19,19,82,29,29,49,39,29,19,199,0,0,0,0,0,139,139,199,199,199,139,119,159,119,159,139,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,84,119,139,0
1,29,34,2,2,1,19,19,82,18,36,54,36,36,18,199,0,0,0,0,0,139,139,199,199,199,159,199,179,179,159,159,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,78,119,159,1
1,29,39,2,4,0,19,19,82,39,19,39,59,19,19,199,0,0,0,0,0,139,139,199,199,199,99,119,119,119,119,119,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,76,119,119,0
1,29,39,2,2,1,19,19,82,29,29,29,79,19,9,199,0,0,0,0,0,139,139,199,199,199,119,119,119,119,119,119,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,107,119,139,0
0,14,34,0,0,1,159,199,168,49,39,49,39,19,0,23,35,39,31,31,35,99,179,139,179,199,119,159,139,179,99,139,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,76,99,179,0
0,14,29,0,2,0,159,199,168,49,69,59,19,0,0,23,35,39,31,31,35,99,179,139,179,199,99,159,159,79,179,59,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,143,99,119,0
0,14,29,0,2,0,159,199,168,41,24,41,41,24,24,23,35,39,31,31,35,99,179,139,179,199,139,139,159,99,139,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,59,99,119,0
0,14,49,0,2,0,159,199,168,49,29,49,29,0,39,23,35,39,31,31,35,99,179,139,179,199,119,159,159,119,159,79,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,100,99,99,0
0,14,39,0,2,0,159,199,168,39,69,39,19,19,9,23,35,39,31,31,35,99,179,139,179,199,119,159,159,119,159,99,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,122,99,159,0
0,14,59,0,2,0,159,199,168,39,39,49,49,9,9,23,35,39,31,31,35,99,179,139,179,199,79,139,139,79,139,59,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,94,99,99,0
0,14,19,0,2,0,159,199,168,59,29,49,49,9,0,23,35,39,31,31,35,99,179,139,179,199,139,139,139,99,119,59,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,91,99,119,0
0,14,34,0,0,1,159,199,168,39,39,39,39,9,29,23,35,39,31,31,35,99,179,139,179,199,179,179,199,179,179,159,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,127,99,179,1
0,14,24,0,2,0,159,199,168,49,19,69,29,0,29,23,35,39,31,31,35,99,179,139,179,199,139,79,119,79,79,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,144,99,39,0
0,14,14,0,2,0,159,199,168,29,39,29,59,9,29,23,35,39,31,31,35,99,179,139,179,199,99,159,159,99,159,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,161,99,119,0
0,14,49,0,2,0,159,199,168,79,29,39,19,9,19,23,35,39,31,31,35,99,179,139,179,199,119,159,139,139,139,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,91,99,119,0
0,14,49,0,2,0,159,199,168,79,39,39,39,0,0,23,35,39,31,31,35,99,179,139,179,199,119,159,139,119,159,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,79,99,119,0
0,14,24,0,1,0,159,199,168,39,49,49,19,19,19,23,35,39,31,31,35,99,179,139,179,199,99,179,179,159,179,99,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,139,99,159,0
